,Unnamed: 0,index,Unnamed: 0.1,名字,地址,园区描述,园区画像,办公租房,工业地价,级别荣誉,产业集群,创新载体,区位交通,高新企业,上市企业,生物医药企业,典型企业,工业地价(万/亩起),住房租金(元/月),办公房租(元/平米/天),工业厂房(万元/平米),峰值天然气(元/立方米),峰值水费(元/立方米),峰值电费(元/千瓦时),公共食堂,周边快餐店,人才公寓配套,1公里范围内小区,1公里内酒店数量,5公里内四星级以上酒店数量,距离地铁站,园区附近500米内公交站,3公里内电影院,3公里内商业综合体,高校资源,人才资源,网址,lat,lon,confidence,comprehension
10,10,10,10,成都医学城管委会,成都市温江区锦绣大道南段43号SBI创业街C栋,成都医学城在全国率先提出“三医融合”发展理念，聘请国际知名机构麦肯锡和BCG编制产业功能区发展规划；准确把握全球健康产业五大发展趋势，确定8个产业方向17个细分领域，推动“三医+大数据/AI”集群成链。,"['医学研究', '生物技术研究', '医疗机构', '健康管理服务', '生物农业', '化药', '中药', '保健食品', '治疗设备', '手术器械']",-元/m²/天,-万/亩起,"['中国生物医药最具潜力园区', '中国生物医药最具特色园区', '中国最佳医疗健康产业园区', '国家发改委评为全国特色小镇', '四川省院士（专家）产业园', '投资发展环境质量十佳园区', '2020十大最具投资价值园区', '优秀省级开发区']","['生物医药', '医疗器械', '三医+AI', '康复辅具', '电子信息产业']","['医疗服务区', '康复养生区', '商务配套园区', '三医创新中心1-4期', '成都医学城cGMP标准厂房', '电子科技大学“三医+人工智能”科技园', '四川康复辅助器具综合产业园区A区', '中小企业孵化园', '联东U谷温江高新企业港']","['距离成都站：23KM驾车需要40分钟', '距离成都东站：29KM驾车需要61分钟', '距离成都南站：28KM驾车需要44分钟', '距离成都西站：12KM驾车需要24分钟', '距离成都天府国际机场：100KM驾车需要92分钟', '距离成都双流国际机场：27KM驾车需要46分钟']",28,-,811,"['前海人寿养老服务(成都)有限公司', '四川科创医药集团有限公司', '四川科创大药房连锁有限公司', '四川海思科制药有限公司', '太平养老健康服务(成都)有限公司', '太保养老产业发展(成都)有限公司', '泰康之家蜀园成都养老服务有限公司', '四川科创制药集团有限公司', '肽坦生物科技(成都)有限公司', '四川九州通医药有限公司', '成都药明康德新药开发有限公司', '成都药明生物技术有限公司', '四川华海国药集团有限公司', '四川金土地中药材种植集团有限公司', '罗欣安若维他药业(成都)有限公司']",-,499-799,-,-,3.04,3.03,0.8124,-,-,有,-,-,-,-,-,-,-,"['西南财经大学', '四川交通职业技术学院', '成都师范学院', '成都中医药大学', '四川农业大学']",[],https://www.yaoxuanzhi.com/parkdetail/a3b50182db349cb063a4bee92bd16f2d,30.672317333272236,103.81119882061466,75,100
11,11,11,11,杭州时代高科技产业园（湘湖生科创新中心）,浙江省杭州市萧山区闻堰街道天马路1688号,杭州时代高科技产业园位于杭州市萧山区闻堰街道，毗邻湘湖国家公园，总建筑面积达5万8平方米。园区集生物医药研发、中试、产业化为一体，聚焦生物医药产业热点、对口扶持医健项目落地，全流程培育企业发展。,[],1.8元/m²/天,-万/亩起,['未来医疗100强园区优秀运营商'],"['生物医药', '细胞基因', '医疗器械', '创新药']",[],"['距离杭州萧山国际机场：31KM驾车需要57分钟', '距离杭州站：13KM驾车需要21分钟', '距离杭州东站：19KM驾车需要43分钟', '距离杭州南站：14KM驾车需要34分钟']",-,-,-,"['杭州联科生物技术股份有限公司', '杭州麦微医疗科技有限公司', '爱德科瑞（杭州）生物医药有限公司', '杭州优康生物医药有限公司', '杭州沁奕生物医药科技有限公司', '杭州旦承医药科技有限公司', '杭州鸿新生物医药有限公司', '杭州智微信息科技有限公司', '杭州蚨生纪生物科技有限公司', '杭州远健医药科技有限公司', '杭州健崃生物科技有限公司']",-,2500,1.8,-,-,-,-,有,有,有,有,2,0,2.9公里,有,闻堰新远影城；汉鼎宇佑影城,-,"['浙江大学', '浙江中医药大学', '西湖大学', '浙江农林大学', '杭州医学院']","['王向军(浙江大学医学博士/后)', '张业炎(耶鲁大学博士后  海外高层次人才)']",https://www.yaoxuanzhi.com/parkdetail/0c78371e2d08c27c780aa03144084271,30.1471488495213,120.17821510942062,80,99
12,12,12,12,山东商河经济开发区,山东商河经济开发区科源街77号,山东商河经济开发区为省级开发区，是国家火炬济南环保节能材料与装备特色产业基地，建有济南唯一的省级医药化工园区和表面处理集中控制区。基础设施完善，规划“两园一区”产业空间布局。商南工业园规划面积14平方公里，重点引进智能制造与高端装备、生物医药、先进材料项目。城区产业园规划面积10平方公里。位于县城南部新区，重点引进科技研发类、都市型工业项目。园区实现“八通一平”，生产及生活设施完善。,"['生物技术研究', '生物农业', '医学研究', '健康管理服务', '进口代理', '保健食品', '医疗机构', '化药', '生物环保', '手术器械']",0.45元/m²/天,24（化工类）万/亩起,"['国家火炬济南环保节能材料与装备特色产业基地', '山东省最佳投资园区']",['生物医药产业集群'],[],"['距离济南站：73KM驾车需要71分钟', '距离济南西站：80KM驾车需要71分钟', '距离济南东站：70KM驾车需要62分钟', '距离大明湖站：88KM驾车需要70分钟', '距离济南遥墙国际机场：41KM驾车需要61分钟']",4,-,127,"['山东健康源生物工程有限公司', '济南玉泉生物发电有限公司', '山东科源制药股份有限公司', '山东天润和生物工程有限公司', '济南亚康力诺制药有限公司', '山东百斯杰生物科技有限公司', '济南百斯杰生物工程有限公司', '山东静远药业有限公司', '济南康普赛恩生物科技有限公司', '济南尚润通达复合材料有限公司', '山东欣宏药业有限公司', '济南联创医药科技有限公司', '山东科新药业有限公司', '山东兰鑫生物科技有限公司', '山东神奇生物工程有限公司']",24（化工类）,1500左右两室一厅,0.45,2500左右(以评估结果为主）,3.18,2.6（南区）,0.7335,-,有,有,有,5,1,-,有,-,泰商国际,[],[],https://www.yaoxuanzhi.com/parkdetail/0e62b2330b182f12ade2450aec4a3a51,37.15487733900373,117.11506153370513,80,100
13,13,13,13,华润生命科学园,北京市大兴区中关村科技园区大兴生物医药产业基地宝参南街16号院3号楼,"华润生命科学园项目为华润生命科学产业发展有限公司旗下园区，项目占地面积42.7万平方米（约640亩），土地性质为二类工业用地（M2），容积率1.4、建筑系数45%，绿化率15.1%。现将有关情况汇报如下：
一、项目建设情况
项目整体规划有创新孵化中心、临床研究中心、高端生产基地、企业总部基地、配套服务基地五大核心功能区，分六期建设。
一期包括创新孵化中心、加速器，包括北三栋、南三栋共6栋单体建筑，","['医学研究', '生物技术研究', '疾病精准治疗', '生物农业', '疾病精准诊断', '药品CRO', '外包服务', '生物药', '医用耗材', '进口代理']",2.18元/m²/天,500万/亩起,"['国家级众创空间', '北京市众创空间', '北京市国合基地']",[],[],['距离北京大兴国际机场：15KM驾车需要20分钟'],1,-,17,[],500,2.18,2.18,2,无,9.5,1.2,有,有,有,有,1,1,3000,有,凯德茂、龙湖天街,凯德茂、龙湖天街,[],[],https://www.yaoxuanzhi.com/parkdetail/01429e509d819b377c26ee694571b1301,39.681118015448654,116.29571828035563,50,15
14,14,14,14,临港新片区生命蓝湾生物医药特色产业园,上海市奉贤区正博路,生命蓝湾是新片区内生物医药、高端医疗器械等生命科技产业的重要承载基地，也是“促进上海市生物医药产业高质量发展行动方案”中明确的生命科技产业化承载地，将建设成以创新为特色、国内领先的生命科技产业集群，集聚国内外生物技术与现代医药产业、高端医疗器械等企业、科研院所等产学研一体的产业基地。,"['生物技术研究', '医学研究', '健康管理服务', '医疗机构', '疾病精准治疗', '生物农业', '生物制造', '化药', '进口代理', '药品CRO']",1.6元/m²/天,85万/亩起,['特色产业园区'],"['生物医药产业集群', '抗体及免疫治疗', '新型药物研发及产业化', '高端数字化医疗器械', '生物医药专业服务']",['飞镖加速器'],"['距离上海站：71KM驾车需要96分钟', '距离上海南站：65KM驾车需要79分钟', '距离上海虹桥站：72KM驾车需要74分钟', '距离上海西站：79KM驾车需要86分钟', '距离上海虹桥国际机场：68KM驾车需要76分钟', '距离上海浦东国际机场：35KM驾车需要30分钟']",-,-,18,['君实、透景、白帆、药明康德、心玮'],85,-,1.6,-,-,-,1.04,有,有,有,有,0,-,-,有,万达影城,-,"['上海应用技术大学', '上海师范大学']",[],https://www.yaoxuanzhi.com/parkdetail/c70ffa13e30569e75bfdd593c2636909,30.873299393879726,121.74738312031435,30,100
15,15,15,15,H2创新中心,浙江省杭州市滨江区长河街道滨兴路301号,国际化智慧医疗创新孵化平台，主要面向医疗器械、医疗科技、医疗信息、医疗服务类创新企业。,[],2.3元/m²/天,/万/亩起,['杭州市级众创空间'],['医疗大健康'],"['杭州市级众创空间', '浙商总会大健康委员会创新实践基地']","['距离杭州萧山国际机场：25.7KM驾车需要42分钟', '距离杭州站：9.9KM驾车需要19分钟', '距离杭州东站：16.6KM驾车需要35分钟', '距离杭州南站：11.4KM驾车需要26分钟']",-,-,-,['浙江中医药大学'],/,2500~4500,2.3,/,无,含,含,有,有,有,有,32,2,1500米,有,-,杭州滨江龙湖天街；滨江宝龙城,['浙江中医药大学'],[],https://www.yaoxuanzhi.com/parkdetail/45295421cd723f96c20c26e7544c1c7c,30.191809880729657,120.20263955254106,80,100
16,16,16,16,张家港保税区,江苏省苏州市张家港市长江路与金港路交汇处,近年来，张家港保税区生物医药产业发展较为快速，形成了一定的产业基础。保税区、扬子江国际化学工业园等各类载体聚集了各类涉药制药、医疗器械企业，配套服务、优惠政策等产业要素已有一定的基础。2019年保税区生物医药企业共有31家，其中9家规上企业产值共计7.44亿元，利税2195万元。,"['生物技术研究', '健康管理服务', '生物农业', '医疗机构', '医学研究', '手术器械', '手术室及医患用品', '金融服务', '生物能源', '生物环保']",-元/m²/天,30.3万/亩起,"['国家火炬计划张家港精细化工产业基地', '国家火炬计划张家港锂电特色产业基地', '国家知识产权试点园区', '国家知识产权示范园区', '国家国际科技合作基地', '国家级科技企业孵化器', '省级高新技术创业服务中心', '江苏省知识产权试点园区', '江苏省创新型试点乡镇', '江苏省知识产权示范园区', '江苏省侨联新侨创新创业基地', '江苏省小型微型企业创业创新示范基地', '江苏省留学回国人员创新创业示范基地', '江苏省级创业孵化示范基地']","['精细化工', '新材料', '商贸物流', '生物医药']","['江苏扬子江国际化学工业园', '张家港生物医药产业园', '环保新材料产业园', '保税区科创园']","['距离苏州站：95KM驾车需要94分钟', '距离苏州北站：77KM驾车需要85分钟', '距离苏州园区站：100KM驾车需要82分钟', '距离苏州新区站：90KM驾车需要85分钟']",8,3,456,"['长江润发健康产业股份有限公司', '苏州丰倍生物科技有限公司', '江苏水木天蓬科技有限公司', '江苏黑森林环保科技有限公司', '苏州体素信息科技有限公司', '迪亚莱博(张家港)生物科技有限公司', '江苏神农灭菌设备股份有限公司', '江苏浩顺医疗器械科技有限公司', '张家港华菱医疗设备股份公司', '张家港市华天药业有限公司', '张家港市嘉瑞制药机械有限公司', '苏州塞罗尔医学影像科技有限公司', '张家港保税区麦福生物制品有限公司', '苏州东之丽生物科技有限公司', '旭化成医疗科技(张家港)有限公司']",30.3,800-1000,-,0.15,2.995,4.11,1.0197,有,有,有,有,1,-,-,-,-,百里方购物广场,[],[],https://www.yaoxuanzhi.com/parkdetail/79f824d13a9112cfcb30f55c38d544dc,31.962605335979134,120.44008109342838,80,100
17,17,17,17,徐州淮海生物医药产业园,江苏省徐州市铜山区珠江东路与富民路交叉路口,徐州淮海生物医药产业园由徐州国家级高新区投资，由企业管理、运营。产业园主要定位高端医疗器械、精准医疗。一期规划450亩共计40万平米载体，现已启动招商工作。,"['生物技术研究', '医学研究', '生物农业', '健康管理服务', '医疗机构', '进口代理', '生物环保', '保健食品', '医用康复器械', '医药物流']",0.8元/m²/天,40万/亩起,"['国家级高新区', '省级科技孵化器', '江苏省医健产业联盟工作站']","['医疗器械', '精准医疗', '生物医药', '基因检测']","['医疗器械CDMO平台', '华越医疗供应链平台', '天使基金', '产业基金', '东南大学-徐州淮海生命科学产业研究院', '上海交通大学-徐州淮海精准医学创新港', '现代化载体平台', '江苏省药监局直属医疗器械检验分所（筹备中）']","['距离徐州东站：23KM驾车需要35分钟', '距离徐州北站：19KM驾车需要39分钟', '距离徐州站：13KM驾车需要35分钟', '距离徐州观音国际机场：17KM驾车需要41分钟', '距离徐州西站：17KM驾车需要47分钟']",-,-,350,"['秀微医疗', '鲲鹏基因', '东纳生物', '金泰克生物', '驭领机器人', '拜澳泰克医学', '阔然生物']",40,500-1000,0.8,-,-,-,-,有,有,有,无,0,0,无,有,无,无,"['南京中医药大学', '东南大学', '徐州医科大学']",[],https://www.yaoxuanzhi.com/parkdetail/4e719447cdf579a3151557328d002351,34.164259878340275,117.19255960620325,80,100
18,18,18,18,重庆国际生物城,重庆市巴南区木洞镇科技孵化楼,国家高新区、重庆市生物医药产业集群,"['医学研究', '医疗机构', '健康管理服务', '化药', '生物技术研究', '进口代理', '生物农业', '体外诊断试剂', '生物药', '保健食品']",0.5元/m²/天,22.4万元/亩起万/亩起,"['首批国家战略性新兴产业集群建设工程', '重庆市特色产业（生物医药）建设基地']","['生物医药产业', '生物制药', '化学药制剂', '现代中药', '医疗器械']","['重庆国际免疫研究院', '智睿生物研发孵化中心', '北大医疗创新谷（重庆）研发平台', '重庆市仿制药一致性评价中心']","['距离重庆站：33KM驾车需要50分钟', '距离沙坪坝站：45KM驾车需要61分钟', '距离重庆北站：34KM驾车需要42分钟', '距离重庆西站：51KM驾车需要66分钟', '距离万州北站：264KM驾车需要202分钟', '距离荣昌北站：170KM驾车需要130分钟', '距离重庆江北国际机场：41KM驾车需要44分钟', '距离万州五桥机场：253KM驾车需要202分钟', '距离黔江武陵山机场：281KM驾车需要226分钟', '距离重庆巫山机场：425KM驾车需要325分钟']",2,-,108,"['重庆智睿投资有限公司', '重庆博唯佰泰生物制药有限公司', '重庆参天科瑞制药有限公司', '华熙国际投资集团有限公司', '四川新绿色药业科技发展有限公司', '国药集团医疗器械研究院有限公司', '常州市钱璟康复股份有限公司', '重庆美莱德生物医药有限公司', '上海交通大学', '浙江金三发集团有限公司', '厦门合兴包装印刷股份有限公司', '美国Athenex', '日本参天']",22.4万元/亩起,500-800,0.5,0.35,4.2,3.25,0.82,-,-,有,有,-,-,-,-,-,-,"['重庆市医药科技学校', '重庆大学', '重庆理工大学', '重庆医科大学', '重庆市卫生技工学校']",[],https://www.yaoxuanzhi.com/parkdetail/30de5d50074ed73345f36e7200e77506,29.576259602525848,106.83450245840983,25,35
19,19,19,19,浙江绍兴滨海国科生命健康创新园,浙江省绍兴市上虞区海天道24号,中科院国科资本和中南集团强强联合，致力于打造全球生物健康产业示范区，国家高新企业聚集区，世界生物医药大健康产业基地，浙江生物医药“万亩千亿”新产业平台，浙江规模最大，配套最全，政策最好，发展最有潜力的生命健康产业园。,[],0.6元/m²/天,120万/亩起,[],"['生物医药', '大健康', '医疗器械', '医学研究', '检验检测', '材料', '肿瘤医学', '新材料', '保健品', '食品', '特医', '药物原料研发']","['浙江大学生命科学院', '浙江理工大生物医药创新研究院', '复旦大学科技园', '温州医科大学和国药器械药学院']","['距离上虞站：28.4KM驾车需要34分钟', '距离绍兴东站：21.5KM驾车需要34分钟']",-,-,-,"['歌礼药业', '德琪药业', '浙江医药', '亚太药业', '越海百奥', '知行药业', '尚可生物']",120,200,0.6,0.38,3.27,5.1,0.66,有,有,有,有,5,1,100米,有,1,3,"['浙大生命健康研究院', '浙江理工大生物医药创研院', '温州医科大药学院', '复旦科技园', '浙江理工大科艺学院', '浙江邮电学院']",[],https://www.yaoxuanzhi.com/parkdetail/3795e4f2ce1a06a4c236fb506037645e,30.034810222798537,120.86391292950545,20,100
20,20,20,20,民生高科技产业园,浙江省杭州市滨江区长河街道滨安路658号,"民生高科技产业园位于滨江高新区的核心位置，占地33155（㎡），总建筑面积为46482.31（㎡），具有高新区的产业发展优势，交通人才优势等；
       园区内配套有公共孵化办公区、实验室、GMP标准厂房、污水处理系统、双路供电及餐饮等配套设施，可以为入驻企业提供相关支撑服务。","['医学研究', '生物技术研究', '医疗机构', '医用诊察和监护器械', '医疗信息服务', '化药', '进口代理']",2.4元/m²/天,-万/亩起,[],"['生物医药', '医疗器材', '创新药']","['GMP实验室', '精装实验室']","['距离杭州站：8.7KM驾车需要19分钟', '距离杭州东站：15KM驾车需要30分钟', '距离杭州南站：10KM驾车需要25分钟', '距离杭州西站：42KM驾车需要65分钟', '距离杭州萧山国际机场：26KM驾车需要30分钟']",1,-,20,"['杭州民生医药控股集团有限公司', '浙江大学滨江研究院', '杭州民生药业股份有限公司', '杭州民生健康药业有限公司', '杭州民生滨江制药有限公司', '杭州凯保罗生物科技有限公司', '杭州梯诺医药科技有限公司']",-,-,2.4,-,-,5.5,1.15,有,有,-,有,2,7,1km以内,有,嘉年华影城；CGV影城,龙湖杭州滨江天街,[],[],https://www.yaoxuanzhi.com/parkdetail/05b26433f141a3f8d1f7592ca5c32c6b,30.190319274042036,120.2022490066616,80,100
21,21,21,21,北京经济技术开发区,北京经济技术开发区荣华中路15号,北京经济技术开发区（北京·亦庄）简称北京经开区，聚集了一批知名跨国药企、成长性创新药企，区内现有生物技术和大健康企业1500余家，其中规模以上企业50余家，形成了生物技术和大健康产业集群。2019年，生物技术与大健康产业实现产值510亿元，同比增长10.5%。,"['健康管理服务', '医学研究', '生物技术研究', '医疗机构', '生物农业', '手术器械', '生物药', '检验设备、试剂', '化药', '疾病精准治疗']",-元/m²/天,-万/亩起,"['国家级经济技术开发区', '国家级高新技术产业开发区', '北京（中国）自由贸易试验区高端产业片区', '国家服务业扩大开放综合示范区']","['汽车', '电子信息', '装备制造', '生命健康']",[],"['距离北京站：18KM驾车需要45分钟', '距离北京东站：18KM驾车需要47分钟', '距离北京南站：18KM驾车需要42分钟', '距离北京西站：27KM驾车需要64分钟', '距离北京北站：31KM驾车需要82分钟', '距离北京首都国际机场：35KM驾车需要65分钟', '距离北京大兴国际机场：21KM驾车需要54分钟']",250,19,4600,"['华润医药控股有限公司', '北京京东方光电科技有限公司', '北京北生研生物制品有限公司', '北京誉高航空设备有限公司', '北京同仁堂股份有限公司', '北京智飞绿竹生物制药有限公司', '北京同仁堂科技发展股份有限公司', '北京天坛生物制品股份有限公司', '神州细胞工程有限公司', '北京京东叁佰陆拾度电子商务有限公司', '拜耳集团', '赛诺菲(北京)制药有限公司', '第一三共制药(北京)有限公司', '北京同仁堂健康药业股份有限公司', '康龙化成(北京)新药技术股份有限公司']",-,1540-1840,-,-,-,6.5,-,有,有,无,有,5,-,795,有,-,力宝广场,['北京电子科技职业学院'],[],https://www.yaoxuanzhi.com/parkdetail/41dd674cc9e27da174cdc2b60798f36f,39.794018732691875,116.50060955226175,80,100
22,22,22,22,天亿健康产业园,浙江省宁波市慈溪市高新区高科大道598号,天亿健康产业园位于前湾新区生物健康板块核心区域，总占地300亩，总建筑面积30万平米，产业布局：产业服务区、创新研发区、中试生产制造区和生活配套区等四大功能更板块,[],0.6元/m²/天,0万/亩起,['长三角医疗健康产业转移先行区'],"['生命健康', '生物医药', '医疗器械', '实验设备', '原料耗材']",['生物医药、医疗器械生产基地'],"['距离余姚北站：19KM驾车需要35分钟', '距离宁波站：75KM驾车需要70分钟', '距离宁波东站：82KM驾车需要80分钟', '距离宁波栎社国际机场：79KM驾车需要75分钟']",-,-,-,['宁波大学科技学院'],0,2000,0.6,0.4,0,8,0.82,有,有,有,有,0,3,无,有,有,爱琴海商业广场,['宁波大学科技学院'],[],https://www.yaoxuanzhi.com/parkdetail/43f3a2a2fc2c236ede7166676eeab35d,30.238896498160674,121.20542192075294,80,99
23,23,23,23,中山国家健康科技产业基地,广东省中山市火炬开发区会展东路,中山国家健康科技产业基地是我国首个国家级的集创新药物、医疗器械等相关产业于一体的综合性健康产业园区。,"['生物技术研究', '医学研究', '健康管理服务', '医疗机构', '化药', '生物农业', '保健食品', '体外诊断试剂', '医疗信息服务', '检验设备、试剂']",-元/m²/天,59.69万/亩起,"['广东省首个医药集群产业升级示范区', '全国首批创新型产业集群试点园区', '国家新型工业化产业示范基地', '国家现代服务业数字医疗产业化基地', '两次被医药门户网站生物谷评为“全国十佳生物医药园区”', '国家生物医药科技企业孵化器', '科技部全国生物医药园区综合实力评比中位列第五']","['生物制药', '医疗器械', '医疗信息', '保健品食品化妆品']","['康方生物蛋白研发平台', '单克隆抗体创新药研发平台', '中智中药破壁技术研究服务平台', '珐玛斯药物筛选和药代动力学研究服务平台', '爱护婴童健康科技研究院', '康晟动物细胞培养产品研究中心']","['距离中山站：9KM驾车需要30分钟', '距离中山北站：13KM驾车需要30分钟', '距离小榄站：33KM驾车需要55分钟', '距离珠海金湾机场：101KM驾车需要96分钟', '距离广州白云国际机场：118KM驾车需要129分钟']",24,4,187,"['中山康方生物医药有限公司', '山德士(中国)制药有限公司', '广东明峰医疗科技有限公司', '广东九州通医药有限公司', '中山市美捷时包装制品有限公司', '中山和佳医疗科技有限公司', '广东星昊药业有限公司', '中山市中智药业集团有限公司', '广东乐心医疗电子股份有限公司', '奥德美生物科技(中山)有限公司', '雅柏药业(中国)有限公司', '广东三才医药集团有限公司', '中山可可康制药有限公司', '安士制药（中山）有限公司', '辉凌制药（中国）有限公司', '广东中昊药业有限公司', '中山海济医药股份有限公司', '广东腾飞基因科技有限公司', '中山生物工程有限公司', '中山市生科试剂仪器有限公司', '中山市创艺生化工程有限公司', '中山拓普基因科技有限公司', '广东康大制药有限公司', '广东美味鲜调味食品有限公司', '咀香园健康食品(中山)有限公司', '广东欧亚包装有限公司', '中山爱护日用品有限公司', '中山康天晟合生物技术有限公司', '达影医疗（中山）有限公司']",59.69,716-1016,-,-,4.17,1.8,0.64,-,-,有,-,-,-,-,-,-,-,"['电子科技大学中山学院', '广东药科大学中山学院', '中山火炬职业技术学院', '中山职业技术学院', '中德合作职业技能人才培训基地', '香山大学（在建）', '中山科技大学（在建）']",[],https://www.yaoxuanzhi.com/parkdetail/6d8eb62a3a5a969b8ca896386a13ec07,22.564173011798683,113.48125589800111,30,100
